z,n,name,levelEnergy(MeV),halflife,decayModes
66,85,151Dy,0.0,17.9 m 3,EC = 94.40,
66,85,151Dy,0.0,17.9 m 3,A = 5.60,
66,88,154Dy,0.0,3.0E+6 y 15,A = 100.00,
66,89,155Dy,0.0,9.9 h 2,EC = 100.00,
66,90,156Dy,0.0,STABLE,
66,93,159Dy,0.0,144.4 d 2,EC = 100.00,
66,94,160Dy,0.0,STABLE,
66,91,157Dy,0.0,8.14 h 4,EC = 100.00,
66,92,158Dy,0.0,STABLE,
66,97,163Dy,0.0,STABLE,
66,98,164Dy,0.0,STABLE,
66,95,161Dy,0.0,STABLE,
66,96,162Dy,0.0,STABLE,
66,99,165Dy,0.0,2.334 h 1,B- = 100.00,
66,110,176Dy,,,
66,102,168Dy,0.0,8.7 m 3,B- = 100.00,
66,101,167Dy,0.0,6.20 m 8,B- = 100.00,
66,100,166Dy,0.0,81.6 h 1,B- = 100.00,
66,106,172Dy,0.0,GT 160 ns ,B- = 100.00,
66,105,171Dy,0.0,GT 160 ns ,B- = 100.00,
66,104,170Dy,0.0,,B- = 100.00,
66,104,170Dy,0.0,,B- = 100.00,
66,103,169Dy,0.0,39 s 8,B- = 100.00,
66,109,175Dy,,,
66,108,174Dy,,,
66,107,173Dy,0.0,GT 160 ns ,B- = 100.00,
67,73,140Ho,0.0,6 ms 3,P = 100.00,
67,76,143Ho,0.0,,EC ? ,
67,76,143Ho,0.0,,EP ? ,
67,77,144Ho,0.0,0.7 s 1,EC = 100.00,
67,77,144Ho,0.0,0.7 s 1,EP  ,
67,74,141Ho,0.0,4.1 ms 3,P = 100.00,
67,75,142Ho,0.0,0.4 s 1,EC = 100.00,
67,75,142Ho,0.0,0.4 s 1,EP AP 0.00,
67,78,145Ho,0.0,2.4 s 1,EC = 100.00,
67,79,146Ho,0.0,3.32 s 22,EC = 100.00,
67,80,147Ho,0.0,5.8 s 4,EC = 100.00,
67,83,150Ho,0.0,72 s 4,EC = 100.00,
67,83,150Ho,0.0,23.5 s 3,EC = 100.00,
67,83,150Ho,0.0,787 ns 36,IT = 100.00,
67,84,151Ho,0.0,35.2 s 1,EC = 78.00,
67,84,151Ho,0.0,35.2 s 1,A = 22.00,
67,81,148Ho,0.0,2.2 s 11,EC = 100.00,
67,81,148Ho,0.0,9.59 s 15,EC = 100.00,
67,81,148Ho,0.0,9.59 s 15,EP = 0.08,
67,82,149Ho,0.0,21.1 s 2,EC = 100.00,
67,87,154Ho,0.0,11.76 m 19,EC = 99.98,
67,87,154Ho,0.0,11.76 m 19,A = 0.02,
67,87,154Ho,0.0,3.10 m 14,EC = 100.00,
67,87,154Ho,0.0,3.10 m 14,A LT 1.0E-3,
67,88,155Ho,0.0,48 m 1,EC = 100.00,
67,85,152Ho,0.0,161.8 s 3,EC = 88.00,
67,85,152Ho,0.0,161.8 s 3,A = 12.00,
67,86,153Ho,0.0,2.01 m 3,EC = 99.95,
67,86,153Ho,0.0,2.01 m 3,A = 0.05,
67,89,156Ho,0.0,56 m 1,EC = 100.00,
67,90,157Ho,0.0,12.6 m 2,EC = 100.00,
67,91,158Ho,0.0,11.3 m 4,EC = 100.00,
67,94,161Ho,0.0,2.48 h 5,EC = 100.00,
67,95,162Ho,0.0,15.0 m 10,EC = 100.00,
67,92,159Ho,0.0,33.05 m 11,EC = 100.00,
67,93,160Ho,0.0,25.6 m 3,EC = 100.00,
67,98,165Ho,0.0,STABLE,
67,99,166Ho,0.0,26.824 h 12,B- = 100.00,
67,96,163Ho,0.0,4570 y 25,EC = 100.00,
67,97,164Ho,0.0,29 m 1,EC = 60.00,
67,97,164Ho,0.0,29 m 1,B- = 40.00,
67,101,168Ho,0.0,2.99 m 7,B- = 100.00,
67,100,167Ho,0.0,3.003 h 18,B- = 100.00,
67,103,170Ho,0.0,2.76 m 5,B- = 100.00,
67,102,169Ho,0.0,4.72 m 10,B- = 100.00,
67,105,172Ho,0.0,25 s 3,B- = 100.00,
67,104,171Ho,0.0,53 s 2,B- = 100.00,
67,107,174Ho,0.0,GT 160 ns ,B- = 100.00,
67,106,173Ho,0.0,GT 160 ns ,B- = 100.00,
67,109,176Ho,0.0,GT 160 ns ,B- = 100.00,
67,108,175Ho,0.0,GT 160 ns ,B- = 100.00,
67,110,177Ho,,,
67,111,178Ho,,,
68,108,176Er,0.0,GT 160 ns ,B- = 100.00,
68,107,175Er,0.0,1.2 m 3,B- = 100.00,
68,106,174Er,0.0,3.2 m 2,B- = 100.00,
68,105,173Er,0.0,1.4 m 1,B- = 100.00,
68,104,172Er,0.0,49.3 h 5,B- = 100.00,
68,103,171Er,0.0,7.516 h 2,B- = 100.00,
68,102,170Er,0.0,STABLE,
68,101,169Er,0.0,9.392 d 18,B- = 100.00,
68,100,168Er,0.0,STABLE,
68,109,177Er,0.0,GT 160 ns ,B- = 100.00,
68,112,180Er,,,
68,111,179Er,,,
68,110,178Er,0.0,GT 160 ns ,B- = 100.00,
68,74,142Er,,,
68,78,146Er,0.0,1.7 s 6,EC = 100.00,
68,78,146Er,0.0,1.7 s 6,EP ? ,
68,77,145Er,0.0,,EC ? ,
68,76,144Er,0.0,GE 200 ns ,EC = 100.00,
68,75,143Er,,,EC ? ,
68,79,147Er,0.0,2.5 s 2,EC = 100.00,
68,79,147Er,0.0,2.5 s 2,EP AP 0.00,
68,79,147Er,0.0,1.6 s 2,EC = 100.00,
68,79,147Er,0.0,1.6 s 2,EP AP 0.00,
68,81,149Er,0.0,4 s 2,EC = 100.00,
68,81,149Er,0.0,4 s 2,EP = 7.00,
68,80,148Er,0.0,4.6 s 2,EC = 100.00,
68,85,153Er,0.0,37.1 s 2,A = 53.00,
68,85,153Er,0.0,37.1 s 2,EC = 47.00,
68,84,152Er,0.0,10.3 s 1,A = 90.00,
68,84,152Er,0.0,10.3 s 1,EC = 10.00,
68,83,151Er,0.0,23.5 s 20,EC = 100.00,
68,82,150Er,0.0,18.5 s 7,EC = 100.00,
68,89,157Er,0.0,18.65 m 10,EC LE 100.00,
68,88,156Er,0.0,19.5 m 10,EC AP 100.00,
68,88,156Er,0.0,19.5 m 10,A = 1.7E-5,
68,87,155Er,0.0,5.3 m 3,EC = 99.98,
68,87,155Er,0.0,5.3 m 3,A = 0.02,
68,86,154Er,0.0,3.73 m 9,EC = 99.53,
68,86,154Er,0.0,3.73 m 9,A = 0.47,
68,92,160Er,0.0,28.58 h 9,EC = 100.00,
68,91,159Er,0.0,36 m 1,EC = 100.00,
68,90,158Er,0.0,2.29 h 6,EC = 100.00,
68,96,164Er,0.0,STABLE,
68,95,163Er,0.0,75.0 m 4,EC = 100.00,
68,94,162Er,0.0,STABLE,
68,93,161Er,0.0,3.21 h 3,EC = 100.00,
68,99,167Er,0.0,STABLE,
68,98,166Er,0.0,STABLE,
68,97,165Er,0.0,10.36 h 4,EC = 100.00,
69,75,144Tm,0.0,1.9 us +12-5,P > 0.00,
69,79,148Tm,0.0,0.7 s 2,EC = 100.00,
69,78,147Tm,0.0,0.58 s 3,EC = 85.00,
69,78,147Tm,0.0,0.58 s 3,P = 15.00,
69,77,146Tm,0.0,68 ms 3,P ? ,
69,77,146Tm,0.0,68 ms 3,EC ? ,
69,76,145Tm,0.0,3.17 us 20,P = 100.00,
69,82,151Tm,0.0,4.17 s 11,EC = 100.00,
69,82,151Tm,0.0,6.6 s 20,EC = 100.00,
69,81,150Tm,0.0,2.20 s 6,EC = 100.00,
69,80,149Tm,0.0,0.9 s 2,EC = 100.00,
69,80,149Tm,0.0,0.9 s 2,EP = 0.20,
69,86,155Tm,0.0,21.6 s 2,EC = 99.11,
69,86,155Tm,0.0,21.6 s 2,A = 0.89,
69,85,154Tm,0.0,8.1 s 3,A = 54.00,
69,85,154Tm,0.0,8.1 s 3,EC = 46.00,
69,85,154Tm,0.0,3.30 s 7,A = 58.00,
69,85,154Tm,0.0,3.30 s 7,EC = 42.00,
69,85,154Tm,0.0,3.30 s 7,IT  ,
69,84,153Tm,0.0,1.48 s 1,A = 91.00,
69,84,153Tm,0.0,1.48 s 1,EC = 9.00,
69,83,152Tm,0.0,8.0 s 10,EC = 100.00,
69,83,152Tm,0.0,5.2 s 6,EC = 100.00,
69,89,158Tm,0.0,3.98 m 6,EC = 100.00,
69,89,158Tm,0.0,AP 20 s ,EC ? ,
69,88,157Tm,0.0,3.63 m 9,EC = 100.00,
69,87,156Tm,0.0,83.8 s 18,EC = 99.94,
69,87,156Tm,0.0,83.8 s 18,A = 0.06,
69,93,162Tm,0.0,21.70 m 19,EC = 100.00,
69,93,162Tm,0.0,24.3 s 17,IT = 81.00,
69,93,162Tm,0.0,24.3 s 17,EC = 19.00,
69,92,161Tm,0.0,30.2 m 8,EC = 100.00,
69,91,160Tm,0.0,9.4 m 3,EC = 100.00,
69,90,159Tm,0.0,9.13 m 16,EC = 100.00,
69,97,166Tm,0.0,7.70 h 3,EC = 100.00,
69,96,165Tm,0.0,30.06 h 3,EC = 100.00,
69,95,164Tm,0.0,2.0 m 1,EC = 100.00,
69,95,164Tm,0.0,5.1 m 1,IT AP 80.00,
69,95,164Tm,0.0,5.1 m 1,EC AP 20.00,
69,94,163Tm,0.0,1.810 h 5,EC = 100.00,
69,99,168Tm,0.0,93.1 d 2,EC = 99.99,
69,99,168Tm,0.0,93.1 d 2,B- = 0.01,
69,98,167Tm,0.0,9.25 d 2,EC = 100.00,
69,109,178Tm,0.0,GT 300 ns ,B- = 100.00,
69,108,177Tm,0.0,90 s 6,B- = 100.00,
69,105,174Tm,0.0,5.4 m 1,B- = 100.00,
69,104,173Tm,0.0,8.24 h 8,B- = 100.00,
69,107,176Tm,0.0,1.9 m 1,B- = 100.00,
69,106,175Tm,0.0,15.2 m 5,B- = 100.00,
69,101,170Tm,0.0,128.6 d 3,B- = 99.87,
69,101,170Tm,0.0,128.6 d 3,EC = 0.13,
69,100,169Tm,0.0,STABLE,
69,103,172Tm,0.0,63.6 h 2,B- = 100.00,
69,102,171Tm,0.0,1.92 y 1,B- = 100.00,
69,112,181Tm,0.0,GT 160 ns ,B- = 100.00,
69,111,180Tm,0.0,GT 160 ns ,B- = 100.00,
69,113,182Tm,,,
69,110,179Tm,0.0,GT 160 ns ,B- = 100.00,
70,79,149Yb,0.0,0.7 s 2,EC = 100.00,
70,79,149Yb,0.0,0.7 s 2,EP AP 100.00,
70,78,148Yb,0.0,,EC ? ,
70,89,159Yb,0.0,1.67 m 9,EC = 100.00,
70,86,156Yb,0.0,26.1 s 7,EC = 90.00,
70,86,156Yb,0.0,26.1 s 7,A = 10.00,
70,85,155Yb,0.0,1.793 s 19,A = 89.00,
70,85,155Yb,0.0,1.793 s 19,EC = 11.00,
70,88,158Yb,0.0,1.49 m 13,EC = 100.00,
70,88,158Yb,0.0,1.49 m 13,A AP 2.1E-3,
70,87,157Yb,0.0,38.6 s 10,EC = 99.50,
70,87,157Yb,0.0,38.6 s 10,A = 0.50,
70,82,152Yb,0.0,3.03 s 6,EC = 100.00,
70,82,152Yb,0.0,3.03 s 6,EP ? ,
70,81,151Yb,0.0,1.6 s 1,EC = 100.00,
70,81,151Yb,0.0,1.6 s 1,EP AP 0.00,
70,81,151Yb,0.0,1.6 s 1,EC AP 100.00,
70,81,151Yb,0.0,1.6 s 1,IT AP 0.40,
70,81,151Yb,0.0,1.6 s 1,EP ? ,
70,84,154Yb,0.0,0.409 s 2,A = 92.60,
70,84,154Yb,0.0,0.409 s 2,EC = 7.40,
70,83,153Yb,0.0,4.2 s 2,A = 60.00,
70,83,153Yb,0.0,4.2 s 2,EC = 40.00,
70,83,153Yb,0.0,4.2 s 2,EP 8 .0E-E5,
70,80,150Yb,0.0,GE 200 ns ,EC ? ,
70,97,167Yb,0.0,17.5 m 2,EC = 100.00,
70,96,166Yb,0.0,56.7 h 1,EC = 100.00,
70,99,169Yb,0.0,32.018 d 5,EC = 100.00,
70,98,168Yb,0.0,STABLE,
70,93,163Yb,0.0,11.05 m 35,EC = 100.00,
70,92,162Yb,0.0,18.87 m 19,EC = 100.00,
70,95,165Yb,0.0,9.9 m 3,EC = 100.00,
70,94,164Yb,0.0,75.8 m 17,EC = 100.00,
70,91,161Yb,0.0,4.2 m 2,EC = 100.00,
70,90,160Yb,0.0,4.8 m 2,EC = 100.00,
70,101,171Yb,0.0,STABLE,
70,100,170Yb,0.0,STABLE,
70,112,182Yb,0.0,GT 160 ns ,B- = 100.00,
70,111,181Yb,0.0,GT 160 ns ,B- = 100.00,
70,110,180Yb,0.0,2.4 m 5,B- = 100.00,
70,105,175Yb,0.0,4.185 d 1,B- = 100.00,
70,104,174Yb,0.0,STABLE,
70,103,173Yb,0.0,STABLE,
70,102,172Yb,0.0,STABLE,
70,109,179Yb,0.0,8.0 m 4,B- = 100.00,
70,108,178Yb,0.0,74 m 3,B- = 100.00,
70,107,177Yb,0.0,1.911 h 3,B- = 100.00,
70,106,176Yb,0.0,STABLE,
70,115,185Yb,0.0,GT 160 ns ,B- = 100.00,
70,114,184Yb,0.0,GT 160 ns ,B- = 100.00,
70,113,183Yb,0.0,GT 222 ns ,B- = 100.00,
71,102,173Lu,0.0,1.37 y 1,EC = 100.00,
71,101,172Lu,0.0,6.70 d 3,EC = 100.00,
71,104,175Lu,0.0,STABLE,
71,103,174Lu,0.0,3.31 y 5,EC = 100.00,
71,106,177Lu,0.0,6.647 d 4,B- = 100.00,
71,105,176Lu,0.0,3.76E+10 y 7,B- = 100.00,
71,108,179Lu,0.0,4.59 h 6,B- = 100.00,
71,107,178Lu,0.0,28.4 m 2,B- = 100.00,
71,109,180Lu,0.0,5.7 m 1,B- = 100.00,
71,111,182Lu,0.0,2.0 m 2,B- = 100.00,
71,110,181Lu,0.0,3.5 m 3,B- = 100.00,
71,100,171Lu,0.0,8.24 d 3,EC = 100.00,
71,113,184Lu,0.0,19 s 2,B- = 100.00,
71,112,183Lu,0.0,58 s 4,B- = 100.00,
71,115,186Lu,0.0,GT 160 ns ,B- = 100.00,
71,114,185Lu,0.0,GT 160 ns ,B- = 100.00,
71,117,188Lu,0.0,GT 160 ns ,B- = 100.00,
71,117,188Lu,0.0,GT 160 ns ,BN ? ,
71,116,187Lu,0.0,GT 160 ns ,B- = 100.00,
71,116,187Lu,0.0,GT 160 ns ,BN ? ,
71,87,158Lu,0.0,10.6 s 3,EC = 99.09,
71,87,158Lu,0.0,10.6 s 3,A = 0.91,
71,86,157Lu,0.0,6.8 s 18,A > 0.00,
71,89,160Lu,0.0,36.1 s 3,EC = 100.00,
71,89,160Lu,0.0,36.1 s 3,A < 1.0E-4,
71,89,160Lu,0.0,40 s 1,EC LE 100.00,
71,89,160Lu,0.0,40 s 1,A  ,
71,88,159Lu,0.0,12.1 s 10,EC = 100.00,
71,88,159Lu,0.0,12.1 s 10,A = 0.10,
71,83,154Lu,0.0,,A ? ,
71,83,154Lu,0.0,1.12 s 8,EC = 100.00,
71,82,153Lu,0.0,0.9 s 2,A ? ,
71,82,153Lu,0.0,0.9 s 2,EC ? ,
71,85,156Lu,0.0,494 ms 12,A AP 95.00,
71,85,156Lu,0.0,494 ms 12,EC AP 5.00,
71,85,156Lu,0.0,198 ms 2,A = 100.00,
71,84,155Lu,0.0,68 ms 1,A = 90.00,
71,84,155Lu,0.0,68 ms 1,EC = 10.00,
71,81,152Lu,0.0,0.7 s 1,EC = 100.00,
71,81,152Lu,0.0,0.7 s 1,EP = 15.00,
71,80,151Lu,0.0,80.6 ms 20,P = 63.40,
71,80,151Lu,0.0,80.6 ms 20,EC = 36.60,
71,98,169Lu,0.0,34.06 h 5,EC = 100.00,
71,97,168Lu,0.0,5.5 m 1,EC = 100.00,
71,99,170Lu,0.0,2.012 d 20,EC = 100.00,
71,94,165Lu,0.0,10.74 m 10,EC = 100.00,
71,93,164Lu,0.0,3.14 m 3,EC = 100.00,
71,96,167Lu,0.0,51.5 m 10,EC = 100.00,
71,96,167Lu,0.0,GE 1 m ,EC  ,
71,96,167Lu,0.0,GE 1 m ,IT  ,
71,95,166Lu,0.0,2.65 m 10,EC = 100.00,
71,90,161Lu,0.0,77 s 2,EC = 100.00,
71,92,163Lu,0.0,3.97 m 13,EC = 100.00,
71,91,162Lu,0.0,1.37 m 2,EC LE 100.00,
71,91,162Lu,0.0,1.9 m ,EC LE 100.00,
71,91,162Lu,0.0,1.5 m ,EC LE 100.00,
71,79,150Lu,0.0,45 ms 3,P = 70.90,
71,79,150Lu,0.0,45 ms 3,EC = 29.10,
72,89,161Hf,0.0,18.4 s 4,EC AP 99.87,
72,89,161Hf,0.0,18.4 s 4,A LT 0.13,
72,87,159Hf,0.0,5.6 s 4,EC = 65.00,
72,87,159Hf,0.0,5.6 s 4,A = 35.00,
72,88,160Hf,0.0,13.6 s 2,EC = 99.30,
72,88,160Hf,0.0,13.6 s 2,A = 0.70,
72,85,157Hf,0.0,115 ms 6,A = 86.00,
72,85,157Hf,0.0,115 ms 6,EC = 14.00,
72,86,158Hf,0.0,2.85 s 7,EC = 55.70,
72,86,158Hf,0.0,2.85 s 7,A = 44.30,
72,83,155Hf,0.0,0.84 s 3,EC = 100.00,
72,84,156Hf,0.0,23 ms 1,A = 100.00,
72,81,153Hf,0.0,GT 60 ns ,EC ? ,
72,82,154Hf,0.0,2 s 1,EC = 100.00,
72,82,154Hf,0.0,2 s 1,A AP 0,
72,98,170Hf,0.0,16.01 h 13,EC = 100.00,
72,99,171Hf,0.0,12.1 h 4,EC = 100.00,
72,96,168Hf,0.0,25.95 m 20,EC = 100.00,
72,97,169Hf,0.0,3.24 m 4,EC = 100.00,
72,94,166Hf,0.0,6.77 m 30,EC = 100.00,
72,95,167Hf,0.0,2.05 m 5,EC = 100.00,
72,92,164Hf,0.0,111 s 8,EC = 100.00,
72,93,165Hf,0.0,76 s 4,EC = 100.00,
72,90,162Hf,0.0,39.4 s 9,EC = 99.99,
72,90,162Hf,0.0,39.4 s 9,A = 8.0E-3,
72,91,163Hf,0.0,40.0 s 6,EC = 100.00,
72,91,163Hf,0.0,40.0 s 6,A LT 1.0E-4,
72,109,181Hf,0.0,42.39 d 6,B- = 100.00,
72,108,180Hf,0.0,STABLE,
72,107,179Hf,0.0,STABLE,
72,106,178Hf,0.0,STABLE,
72,105,177Hf,0.0,STABLE,
72,104,176Hf,0.0,STABLE,
72,103,175Hf,0.0,70 d 2,EC = 100.00,
72,102,174Hf,0.0,2.0E+15 y 4,A = 100.00,
72,101,173Hf,0.0,23.6 h 1,EC = 100.00,
72,100,172Hf,0.0,1.87 y 3,EC = 100.00,
72,110,182Hf,0.0,8.90E+6 y 9,B- = 100.00,
72,118,190Hf,0.0,GT 160 ns ,B- = 100.00,
72,117,189Hf,0.0,,B- = 100.00,
72,116,188Hf,0.0,,B- = 100.00,
72,115,187Hf,0.0,0.27 us 8,B- = 100.00,
72,114,186Hf,0.0,2.6 m 12,B- = 100.00,
72,113,185Hf,0.0,3.5 m 6,B- = 100.00,
72,112,184Hf,0.0,4.12 h 5,B- = 100.00,
72,111,183Hf,0.0,1.018 h 2,B- = 100.00,
73,88,161Ta,0.0,,EC  ,
73,88,161Ta,0.0,,A  ,
73,88,161Ta,0.0,3.08 s 11,EC  ,
73,88,161Ta,0.0,3.08 s 11,A  ,
73,89,162Ta,0.0,3.57 s 12,EC = 99.93,
73,89,162Ta,0.0,3.57 s 12,A = 0.07,
73,86,159Ta,0.0,0.83 s 18,EC = 66.00,
73,86,159Ta,0.0,0.83 s 18,A = 34.00,
73,87,160Ta,0.0,1.55 s 4,EC = 66.00,
73,87,160Ta,0.0,1.55 s 4,A = 34.00,
73,87,160Ta,0.0,1.7 s 2,A = 34.00
73,84,157Ta,0.0,10.1 ms 4,A = 96.60,
73,84,157Ta,0.0,10.1 ms 4,P = 3.40,
73,85,158Ta,0.0,55 ms 15,A AP 91.00,
73,85,158Ta,0.0,55 ms 15,EC AP 9.00,
73,82,155Ta,0.0,2.9 ms +15-11,P = 100.00,
73,83,156Ta,0.0,144 ms 24,P = 100.00,
73,83,156Ta,0.0,144 ms 24,EC  ,
73,99,172Ta,0.0,36.8 m 3,EC = 100.00,
73,97,170Ta,0.0,6.76 m 6,EC = 100.00,
73,98,171Ta,0.0,23.3 m 3,EC = 100.00,
73,95,168Ta,0.0,2.0 m 1,EC = 100.00,
73,96,169Ta,0.0,4.9 m 4,EC = 100.00,
73,93,166Ta,0.0,34.4 s 5,EC = 100.00,
73,94,167Ta,0.0,80 s 4,EC = 100.00,
73,91,164Ta,0.0,14.2 s 3,EC = 100.00,
73,92,165Ta,0.0,31.0 s 15,EC = 100.00,
73,90,163Ta,0.0,10.6 s 18,EC AP 99.80,
73,90,163Ta,0.0,10.6 s 18,A AP 0.20,
73,108,181Ta,0.0,STABLE,
73,107,180Ta,0.0,8.154 h 6,EC = 85.00,
73,107,180Ta,0.0,8.154 h 6,B- = 15.00,
73,109,182Ta,0.0,114.74 d 12,B- = 100.00,
73,104,177Ta,0.0,56.56 h 6,EC = 100.00,
73,103,176Ta,0.0,8.09 h 5,EC = 100.00,
73,106,179Ta,0.0,1.82 y 3,EC = 100.00,
73,105,178Ta,0.0,9.31 m 3,EC = 100.00,
73,105,178Ta,0.0,2.36 h 8,EC = 100.00,
73,100,173Ta,0.0,3.14 h 13,EC = 100.00,
73,102,175Ta,0.0,10.5 h 2,EC = 100.00,
73,101,174Ta,0.0,1.14 h 8,EC = 100.00,
73,121,194Ta,0.0,GT 160 ns ,B- = 100.00,
73,121,194Ta,0.0,GT 160 ns ,BN ? ,
73,120,193Ta,0.0,GT 160 ns ,B- = 100.00,
73,120,193Ta,0.0,GT 160 ns ,BN ? ,
73,119,192Ta,0.0,2.2 s 7,B- = 100.00,
73,118,191Ta,0.0,GT 300 ns ,B- = 100.00,
73,115,188Ta,0.0,19.6 s 20,B- = 100.00,
73,114,187Ta,0.0,2.3 m 6,B- = 100.00,
73,117,190Ta,0.0,5.3 s 7,B- = 100.00,
73,116,189Ta,0.0,GT 300 ns ,B- = 100.00,
73,111,184Ta,0.0,8.7 h 1,B- = 100.00,
73,110,183Ta,0.0,5.1 d 1,B- = 100.00,
73,113,186Ta,0.0,10.5 m 3,B- = 100.00,
73,113,186Ta,0.0,1.54 m 5,B- = 100.00,
73,112,185Ta,0.0,49.4 m 15,B- = 100.00,
74,117,191W,,GT 300 ns ,B- = 100.00,
74,118,192W,0.0,,B- = 100.00,
74,119,193W,0.0,GT 300 ns ,B- = 100.00,
74,113,187W,0.0,24.000 h 4,B- = 100.00,
74,114,188W,0.0,69.78 d 5,B- = 100.00,
74,115,189W,0.0,10.7 m 5,B- = 100.00,
74,116,190W,0.0,30.0 m 15,B- = 100.00,
74,110,184W,0.0,STABLE,
74,111,185W,0.0,75.1 d 3,B- = 100.00,
74,112,186W,0.0,GT 2.3E+19 y ,2B-  ,
74,120,194W,0.0,GT 300 ns ,B- = 100.00,
74,121,195W,0.0,GT 160 ns ,B- = 100.00,
74,122,196W,0.0,GT 160 ns ,B- = 100.00,
74,123,197W,0.0,GT 160 ns ,B- = 100.00,
74,106,180W,0.0,GE 6.6E+17 y ,2EC = 100.00,
74,107,181W,0.0,121.2 d 2,EC = 100.00,
74,108,182W,0.0,STABLE,
74,109,183W,0.0,GE 6.7E+20 y ,A ? ,
74,102,176W,0.0,2.5 h 1,EC = 100.00,
74,103,177W,0.0,132 m 2,EC = 100.00,
74,104,178W,0.0,21.6 d 3,EC = 100.00,
74,105,179W,0.0,37.05 m 16,EC = 100.00,
74,100,174W,0.0,33.2 m 21,EC = 100.00,
74,101,175W,0.0,35.2 m 6,EC = 100.00,
74,89,163W,0.0,2.67 s 10,EC = 86.00,
74,89,163W,0.0,2.67 s 10,A = 14.00,
74,88,162W,0.0,1.36 s 7,EC = 54.80,
74,88,162W,0.0,1.36 s 7,A = 45.20,
74,87,161W,0.0,409 ms 18,A = 73.00,
74,87,161W,0.0,409 ms 18,EC = 27.00,
74,86,160W,0.0,91 ms 5,A = 87.00,
74,85,159W,0.0,7.3 ms 27,A AP 99.90,
74,85,159W,0.0,7.3 ms 27,EC AP 0.10,
74,84,158W,0.0,1.25 ms 21,A = 100.00,
74,83,157W,0.0,275 ms 40,EC ? ,
74,99,173W,0.0,7.6 m 2,EC = 100.00,
74,98,172W,0.0,6.6 m 9,EC = 100.00,
74,97,171W,0.0,2.38 m 4,EC = 100.00,
74,96,170W,0.0,2.42 m 4,EC = 100.00,
74,95,169W,0.0,74 s 6,EC = 100.00,
74,94,168W,0.0,50.9 s 19,EC = 100.00,
74,94,168W,0.0,50.9 s 19,A = 3.2E-3,
74,93,167W,0.0,19.9 s 5,EC = 99.96,
74,93,167W,0.0,19.9 s 5,A = 0.04,
74,92,166W,0.0,19.2 s 6,EC = 99.96,
74,92,166W,0.0,19.2 s 6,A = 0.04,
74,91,165W,0.0,5.1 s 5,EC AP 99.80,
74,91,165W,0.0,5.1 s 5,A LT 0.20,
74,90,164W,0.0,6.3 s 2,EC = 96.20,
74,90,164W,0.0,6.3 s 2,A = 3.80,
75,118,193Re,0.0,,B- = 100.00,
75,119,194Re,0.0,5 s 1,B- = 100.00,
75,119,194Re,0.0,25 s 8,B- AP 100.00,
75,119,194Re,0.0,100 s 10,B- AP 100.00,
75,116,191Re,0.0,9.8 m 5,B- = 100.00,
75,117,192Re,0.0,16 s 1,B- = 100.00,
75,110,185Re,0.0,STABLE,
75,111,186Re,0.0,3.7186 d 5,B- = 92.53,
75,111,186Re,0.0,3.7186 d 5,EC = 7.47,
75,114,189Re,0.0,24.3 h 4,B- = 100.00,
75,115,190Re,0.0,3.1 m 3,B- = 100.00,
75,112,187Re,0.0,4.33E+10 y 7,B- = 100.00,
75,112,187Re,0.0,4.33E+10 y 7,A LT 1.0E-4,
75,113,188Re,0.0,17.003 h 3,B- = 100.00,
75,121,196Re,0.0,3 s +1-2,B- = 100.00,
75,122,197Re,0.0,GT 160 ns ,B- = 100.00,
75,120,195Re,0.0,6 s 1,B- ? 100.00,
75,123,198Re,0.0,GT 160 ns ,B- = 100.00,
75,123,198Re,0.0,GT 160 ns ,BN ? ,
75,124,199Re,0.0,GT 160 ns ,B- = 100.00,
75,124,199Re,0.0,GT 160 ns ,BN ? ,
75,107,182Re,0.0,64.2 h 5,EC = 100.00,
75,107,182Re,0.0,14.14 h 45,EC = 100.00,
75,108,183Re,0.0,70.0 d 14,EC = 100.00,
75,108,183Re,0.0,10 ns 4,IT = 100.00,
75,105,180Re,0.0,2.46 m 3,EC = 100.00,
75,106,181Re,0.0,19.9 h 7,EC = 100.00,
75,109,184Re,0.0,35.4 d 7,EC = 100.00,
75,100,175Re,0.0,5.89 m 5,EC = 100.00,
75,103,178Re,0.0,13.2 m 2,EC = 100.00,
75,104,179Re,0.0,19.5 m 1,EC = 100.00,
75,101,176Re,0.0,5.3 m 3,EC = 100.00,
75,102,177Re,0.0,14 m 1,EC = 100.00,
75,89,164Re,0.0,0.85 s +14-11,A AP 58.00,
75,89,164Re,0.0,0.85 s +14-11,EC AP 42.00,
75,88,163Re,0.0,390 ms 72,EC = 68.00,
75,88,163Re,0.0,390 ms 72,A = 32.00,
75,87,162Re,0.0,107 ms 13,A = 94.00,
75,87,162Re,0.0,107 ms 13,EC = 6.00,
75,86,161Re,0.0,0.44 ms 1,P = 100.00,
75,86,161Re,0.0,0.44 ms 1,A < 1.40,
75,85,160Re,0.0,0.82 ms +15-9,P = 91.00,
75,85,160Re,0.0,0.82 ms +15-9,A = 9.00,
75,84,159Re,0.0,,
75,99,174Re,0.0,2.40 m 4,EC = 100.00,
75,98,173Re,0.0,1.98 m 26,EC = 100.00,
75,97,172Re,0.0,55 s 5,EC = 100.00,
75,97,172Re,0.0,15 s 3,EC = 100.00,
75,96,171Re,0.0,15.2 s 4,EC = 100.00,
